CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4805026,Drumheller,2002,Lone-Parent Income (Median),$,25676.92308
4805026,Drumheller,2003,All Families Income (Median),$,57225.52301
4805026,Drumheller,2003,Couple Families Income (Median),$,64067.16418
4805026,Drumheller,2003,Lone-Parent Income (Median),$,26710.52632
4805026,Drumheller,2004,All Families Income (Median),$,60597.10744
4805026,Drumheller,2004,Couple Families Income (Median),$,67800.00000
4805026,Drumheller,2004,Lone-Parent Income (Median),$,30953.84615
4805026,Drumheller,2005,All Families Income (Median),$,64628.09917
4805026,Drumheller,2005,Couple Families Income (Median),$,73029.06404
4805026,Drumheller,2005,Lone-Parent Income (Median),$,28785.00000
4805026,Drumheller,2006,All Families Income (Median),$,73023.88664
4805026,Drumheller,2006,Couple Families Income (Median),$,80369.52381
4805026,Drumheller,2006,Lone-Parent Income (Median),$,34566.66667
4805026,Drumheller,2007,All Families Income (Median),$,73432.06478
4805026,Drumheller,2007,Couple Families Income (Median),$,81903.38095
4805026,Drumheller,2007,Lone-Parent Income (Median),$,35553.33333
4805026,Drumheller,2008,All Families Income (Median),$,76871.03586
4805026,Drumheller,2008,Couple Families Income (Median),$,83720.74419
4805026,Drumheller,2008,Lone-Parent Income (Median),$,40823.14286
4805026,Drumheller,2009,All Families Income (Median),$,77188.76494
4805026,Drumheller,2009,Couple Families Income (Median),$,83937.34884
4805026,Drumheller,2009,Lone-Parent Income (Median),$,38770.00000
4805026,Drumheller,2010,All Families Income (Median),$,77354.66135
4805026,Drumheller,2010,Couple Families Income (Median),$,83763.02326
4805026,Drumheller,2010,Lone-Parent Income (Median),$,40404.85714
4805026,Drumheller,2011,All Families Income (Median),$,81833.94422
4805026,Drumheller,2011,Couple Families Income (Median),$,90431.86916
4805026,Drumheller,2011,Lone-Parent Income (Median),$,38642.16216
4805026,Drumheller,2012,All Families Income (Median),$,84172.44094
4805026,Drumheller,2012,Couple Families Income (Median),$,93519.48837
4805026,Drumheller,2012,Lone-Parent Income (Median),$,44160.54054
4805026,Drumheller,2013,All Families Income (Median),$,88488.19608
4805026,Drumheller,2013,Couple Families Income (Median),$,96748.62385
4805026,Drumheller,2013,Lone-Parent Income (Median),$,45052.70270
4805026,Drumheller,2014,All Families Income (Median),$,90757.03125
4805026,Drumheller,2014,Couple Families Income (Median),$,99611.09091
4805026,Drumheller,2014,Lone-Parent Income (Median),$,44400.00000
4805026,Drumheller,2015,All Families Income (Median),$,89128.49206
4805026,Drumheller,2015,Couple Families Income (Median),$,98620.42056
4805026,Drumheller,2015,Lone-Parent Income (Median),$,43453.68421
4805026,Drumheller,2016,All Families Income (Median),$,87473.88664
4805026,Drumheller,2016,Couple Families Income (Median),$,97577.80952
4805026,Drumheller,2016,Lone-Parent Income (Median),$,47330.00000
4805026,Drumheller,2017,All Families Income (Median),$,90612.19512
4805026,Drumheller,2017,Couple Families Income (Median),$,98982.53589
4805026,Drumheller,2017,Lone-Parent Income (Median),$,46170.00000
4805026,Drumheller,2018,All Families Income (Median),$,92502.64228
4805026,Drumheller,2018,Couple Families Income (Median),$,102035.69380
4805026,Drumheller,2018,Lone-Parent Income (Median),$,51300.00000
4805026,Drumheller,2019,All Families Income (Median),$,94511.74797
4805026,Drumheller,2019,Couple Families Income (Median),$,102371.94310
4805026,Drumheller,2019,Lone-Parent Income (Median),$,52301.11111
4805026,Drumheller,2020,All Families Income (Median),$,99000.00000
4805026,Drumheller,2020,Couple Families Income (Median),$,126000.00000
4805026,Drumheller,2020,Lone-Parent Income (Median),$,62800.00000
4805031,Starland County,2000,All Families Income (Median),$,35750.00000
4805031,Starland County,2000,Couple Families Income (Median),$,36078.94737
4805031,Starland County,2000,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2001,All Families Income (Median),$,38847.61905
4805031,Starland County,2001,Couple Families Income (Median),$,39015.78947
4805031,Starland County,2001,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2002,All Families Income (Median),$,38314.28571
4805031,Starland County,2002,Couple Families Income (Median),$,38426.31579
4805031,Starland County,2002,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2003,All Families Income (Median),$,40650.00000
4805031,Starland County,2003,Couple Families Income (Median),$,40415.78947
4805031,Starland County,2003,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2004,All Families Income (Median),$,41442.10526
4805031,Starland County,2004,Couple Families Income (Median),$,40700.00000
4805031,Starland County,2004,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2005,All Families Income (Median),$,41942.85714
4805031,Starland County,2005,Couple Families Income (Median),$,42673.68421
4805031,Starland County,2005,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2006,All Families Income (Median),$,42819.04762
4805031,Starland County,2006,Couple Families Income (Median),$,43100.00000
4805031,Starland County,2006,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2007,All Families Income (Median),$,50064.28571
4805031,Starland County,2007,Couple Families Income (Median),$,52415.00000
4805031,Starland County,2007,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2008,All Families Income (Median),$,49948.00000
4805031,Starland County,2008,Couple Families Income (Median),$,51875.00000
4805031,Starland County,2008,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2009,All Families Income (Median),$,49327.89474
4805031,Starland County,2009,Couple Families Income (Median),$,50895.00000
4805031,Starland County,2009,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2010,All Families Income (Median),$,48745.00000
4805031,Starland County,2010,Couple Families Income (Median),$,50230.00000
4805031,Starland County,2010,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2011,All Families Income (Median),$,59731.57895
4805031,Starland County,2011,Couple Families Income (Median),$,61030.00000
4805031,Starland County,2011,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2012,All Families Income (Median),$,57476.84211
4805031,Starland County,2012,Couple Families Income (Median),$,59390.58824
4805031,Starland County,2012,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2013,All Families Income (Median),$,66620.00000
4805031,Starland County,2013,Couple Families Income (Median),$,64445.88235
4805031,Starland County,2013,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2014,All Families Income (Median),$,67140.00000
4805031,Starland County,2014,Couple Families Income (Median),$,65432.35294
4805031,Starland County,2014,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2015,All Families Income (Median),$,68526.47059
4805031,Starland County,2015,Couple Families Income (Median),$,70140.00000
4805031,Starland County,2015,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2016,All Families Income (Median),$,65407.64706
4805031,Starland County,2016,Couple Families Income (Median),$,67336.66667
4805031,Starland County,2016,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2017,All Families Income (Median),$,70285.88235
4805031,Starland County,2017,Couple Families Income (Median),$,72228.00000
4805031,Starland County,2017,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2018,All Families Income (Median),$,68166.47059
4805031,Starland County,2018,Couple Families Income (Median),$,72022.00000
4805031,Starland County,2018,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2019,All Families Income (Median),$,67690.00000
4805031,Starland County,2019,Couple Families Income (Median),$,69990.00000
4805031,Starland County,2019,Lone-Parent Income (Median),$,0.00000
4805031,Starland County,2020,All Families Income (Median),$,98000.00000
4805031,Starland County,2020,Couple Families Income (Median),$,121000.00000
4805031,Starland County,2020,Lone-Parent Income (Median),$,55600.00000
4805034,Delia,2000,All Families Income (Median),$,43900.00000
4805034,Delia,2000,Couple Families Income (Median),$,44500.00000
4805034,Delia,2000,Lone-Parent Income (Median),$,0.00000
4805034,Delia,2001,All Families Income (Median),$,47400.00000
4805034,Delia,2001,Couple Families Income (Median),$,50500.00000
4805034,Delia,2001,Lone-Parent Income (Median),$,0.00000
4805034,Delia,2002,All Families Income (Median),$,48500.00000
4805034,Delia,2002,Couple Families Income (Median),$,50800.00000
4805034,Delia,2002,Lone-Parent Income (Median),$,0.00000
4805034,Delia,2003,All Families Income (Median),$,47200.00000
4805034,Delia,2003,Couple Families Income (Median),$,50200.00000
4805034,Delia,2003,Lone-Parent Income (Median),$,30200.00000
4805034,Delia,2004,All Families Income (Median),$,52000.00000
4805034,Delia,2004,Couple Families Income (Median),$,53200.00000
4805034,Delia,2004,Lone-Parent Income (Median),$,0.00000
4805034,Delia,2005,All Families Income (Median),$,52800.00000
4805034,Delia,2005,Couple Families Income (Median),$,55500.00000
4805034,Delia,2005,Lone-Parent Income (Median),$,0.00000
4805034,Delia,2006,All Families Income (Median),$,63300.00000
4805034,Delia,2006,Couple Families Income (Median),$,63600.00000
4805034,Delia,2006,Lone-Parent Income (Median),$,0.00000
4805034,Delia,2007,All Families Income (Median),$,63830.00000
4805034,Delia,2007,Couple Families Income (Median),$,66360.00000
4805034,Delia,2007,Lone-Parent Income (Median),$,45580.00000
4805034,Delia,2008,All Families Income (Median),$,69250.00000
4805034,Delia,2008,Couple Families Income (Median),$,70820.00000
4805034,Delia,2008,Lone-Parent Income (Median),$,56980.00000
4805034,Delia,2009,All Families Income (Median),$,71420.00000
4805034,Delia,2009,Couple Families Income (Median),$,71680.00000
4805034,Delia,2009,Lone-Parent Income (Median),$,58110.00000
4805034,Delia,2010,All Families Income (Median),$,72610.00000
4805034,Delia,2010,Couple Families Income (Median),$,74100.00000
4805034,Delia,2010,Lone-Parent Income (Median),$,42400.00000
4805034,Delia,2011,All Families Income (Median),$,75510.00000
4805034,Delia,2011,Couple Families Income (Median),$,80890.00000
4805034,Delia,2011,Lone-Parent Income (Median),$,47960.00000
4805034,Delia,2012,All Families Income (Median),$,74410.00000
4805034,Delia,2012,Couple Families Income (Median),$,77290.00000
4805034,Delia,2012,Lone-Parent Income (Median),$,50540.00000
4805034,Delia,2013,All Families Income (Median),$,80750.00000
4805034,Delia,2013,Couple Families Income (Median),$,89410.00000
4805034,Delia,2013,Lone-Parent Income (Median),$,43170.00000
4805034,Delia,2014,All Families Income (Median),$,88370.00000
4805034,Delia,2014,Couple Families Income (Median),$,91380.00000
4805034,Delia,2014,Lone-Parent Income (Median),$,43910.00000
4805034,Delia,2015,All Families Income (Median),$,85020.00000
4805034,Delia,2015,Couple Families Income (Median),$,91560.00000
4805034,Delia,2015,Lone-Parent Income (Median),$,27770.00000
4805034,Delia,2016,All Families Income (Median),$,77100.00000
4805034,Delia,2016,Couple Families Income (Median),$,83050.00000
4805034,Delia,2016,Lone-Parent Income (Median),$,39720.00000
4805034,Delia,2017,All Families Income (Median),$,85590.00000
4805034,Delia,2017,Couple Families Income (Median),$,90190.00000
4805034,Delia,2017,Lone-Parent Income (Median),$,51050.00000
4805034,Delia,2018,All Families Income (Median),$,88580.00000
4805034,Delia,2018,Couple Families Income (Median),$,93290.00000
4805034,Delia,2018,Lone-Parent Income (Median),$,54550.00000
4805034,Delia,2019,All Families Income (Median),$,83780.00000
4805034,Delia,2019,Couple Families Income (Median),$,91780.00000
4805034,Delia,2019,Lone-Parent Income (Median),$,41730.00000
4805036,Munson,2000,All Families Income (Median),$,50100.00000
4805036,Munson,2000,Couple Families Income (Median),$,50100.00000
4805036,Munson,2000,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2001,All Families Income (Median),$,54500.00000
4805036,Munson,2001,Couple Families Income (Median),$,55300.00000
4805036,Munson,2001,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2002,All Families Income (Median),$,50400.00000
4805036,Munson,2002,Couple Families Income (Median),$,51500.00000
4805036,Munson,2002,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2003,All Families Income (Median),$,49500.00000
4805036,Munson,2003,Couple Families Income (Median),$,51700.00000
4805036,Munson,2003,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2004,All Families Income (Median),$,54100.00000
4805036,Munson,2004,Couple Families Income (Median),$,55300.00000
4805036,Munson,2004,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2005,All Families Income (Median),$,56000.00000
4805036,Munson,2005,Couple Families Income (Median),$,62600.00000
4805036,Munson,2005,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2006,All Families Income (Median),$,71700.00000
4805036,Munson,2006,Couple Families Income (Median),$,77700.00000
4805036,Munson,2006,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2007,All Families Income (Median),$,83930.00000
4805036,Munson,2007,Couple Families Income (Median),$,86780.00000
4805036,Munson,2007,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2008,All Families Income (Median),$,85810.00000
4805036,Munson,2008,Couple Families Income (Median),$,90550.00000
4805036,Munson,2008,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2009,All Families Income (Median),$,89100.00000
4805036,Munson,2009,Couple Families Income (Median),$,90630.00000
4805036,Munson,2009,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2010,All Families Income (Median),$,96640.00000
4805036,Munson,2010,Couple Families Income (Median),$,96940.00000
4805036,Munson,2010,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2011,All Families Income (Median),$,92720.00000
4805036,Munson,2011,Couple Families Income (Median),$,98570.00000
4805036,Munson,2011,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2012,All Families Income (Median),$,98270.00000
4805036,Munson,2012,Couple Families Income (Median),$,102700.00000
4805036,Munson,2012,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2013,All Families Income (Median),$,99510.00000
4805036,Munson,2013,Couple Families Income (Median),$,107910.00000
4805036,Munson,2013,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2014,All Families Income (Median),$,96210.00000
4805036,Munson,2014,Couple Families Income (Median),$,102800.00000
4805036,Munson,2014,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2015,All Families Income (Median),$,96570.00000
4805036,Munson,2015,Couple Families Income (Median),$,110450.00000
4805036,Munson,2015,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2016,All Families Income (Median),$,87450.00000
4805036,Munson,2016,Couple Families Income (Median),$,93440.00000
4805036,Munson,2016,Lone-Parent Income (Median),$,0.00000
4805036,Munson,2017,All Families Income (Median),$,91110.00000
4805036,Munson,2017,Couple Families Income (Median),$,99980.00000
